#This file contains the count of Vaisala NLDN lightning strikes within a 0.1 degree grid cell for the specified day as defined by the UTC/GMT time zone.
#File written at Tue Oct 13 10:59:46 EDT 2020.
#ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20190415,-76.7,38.9,3
20190415,-76.6,38.9,12
20190415,-76.5,38.9,3
20190415,-76.4,38.9,9
20190415,-76.3,38.9,3
20190415,-76.2,38.9,6
20190415,-76.1,38.9,12
20190415,-76,39.1,3
20190415,-77.6,39.1,6
20190415,-77.4,39.1,2
20190415,-77.3,39.1,1
20190415,-76.9,39.1,3
20190415,-76.8,39.1,3
20190415,-76.7,39.1,3
20190415,-76.6,39.1,9
20190415,-76.4,39.1,9
20190415,-76.3,39.1,6
20190415,-76.2,39.1,6
20190415,-76.1,39.1,6
20190415,-74.8,39.1,1
20190415,-77,39.2,6
20190415,-77.7,39.2,3
20190415,-77.4,39.2,3
20190415,-77.1,39.2,9
20190415,-76.9,39.2,3
20190415,-76.8,39.2,15
20190415,-76.7,39.2,15
20190415,-76.6,39.2,9
20190415,-76.3,39.2,9
20190415,-76.2,39.2,30
20190415,-76.1,39.2,15
20190415,-75.9,39.2,3
20190415,-75.5,39.2,3
20190415,-75.4,39.2,6
20190415,-75.3,39.2,3
20190415,-75.2,39.2,6
20190415,-75.1,39.2,3
20190415,-74.9,39.2,6
20190415,-74.8,39.2,9
20190415,-74.7,39.2,3
20190415,-74.6,39.2,4
20190415,-76,39.3,9
20190415,-75,39.3,3
20190415,-78.5,39.3,3
20190415,-78.4,39.3,3
20190415,-77.6,39.3,3
20190415,-77.5,39.3,4
20190415,-77.4,39.3,6
20190415,-77.3,39.3,6
20190415,-76.9,39.3,6
20190415,-76.8,39.3,15
20190415,-76.7,39.3,6
20190415,-76.6,39.3,3
20190415,-76.3,39.3,3
20190415,-76.2,39.3,6
20190415,-76.1,39.3,9
20190415,-75.7,39.3,6
20190415,-75.4,39.3,6
20190415,-75.2,39.3,6
20190415,-74.7,39.3,9
20190415,-74.6,39.3,9
20190415,-74.5,39.3,9
20190415,-74.4,39.3,1
20190415,-74.3,39.3,2
20190415,-77,39.4,3
20190415,-75,39.4,3
20190415,-77.5,39.4,3
20190415,-77.4,39.4,3
20190415,-77.2,39.4,6
20190415,-77.1,39.4,6
20190415,-76.9,39.4,3
20190415,-76.8,39.4,9
20190415,-76.7,39.4,12
20190415,-76.6,39.4,21
20190415,-76.5,39.4,18
20190415,-75.9,39.4,3
20190415,-75.8,39.4,9
20190415,-75.7,39.4,21
20190415,-75.6,39.4,3
20190415,-75.2,39.4,6
20190415,-75.1,39.4,12
20190415,-74.9,39.4,3
20190415,-74.8,39.4,3
20190415,-74.6,39.4,3
20190415,-74.5,39.4,3
20190415,-74.4,39.4,3
20190415,-74.3,39.4,3
20190415,-75,39.5,3
20190415,-77.4,39.5,3
20190415,-77.3,39.5,3
20190415,-77.2,39.5,19
20190415,-77.1,39.5,12
20190415,-76.9,39.5,1
20190415,-76.7,39.5,3
20190415,-76.6,39.5,12
20190415,-76.5,39.5,3
20190415,-76.4,39.5,3
20190415,-76.1,39.5,3
20190415,-75.7,39.5,3
20190415,-75.6,39.5,9
20190415,-75.5,39.5,12
20190415,-75.1,39.5,3
20190415,-74.5,39.5,3
20190415,-74.4,39.5,3
20190415,-74.3,39.5,3
20190415,-74.2,39.5,3
20190415,-77,39.6,1
20190415,-75,39.6,6
20190415,-77.7,39.6,1
20190415,-77.3,39.6,3
20190415,-77.2,39.6,1
20190415,-77.1,39.6,12
20190415,-76.9,39.6,1
20190415,-76.7,39.6,3
20190415,-76.6,39.6,9
20190415,-75.7,39.6,3
20190415,-75.5,39.6,15
20190415,-75.4,39.6,9
20190415,-75.3,39.6,3
20190415,-74.8,39.6,6
20190415,-74.4,39.6,3
20190415,-74.2,39.6,6
20190415,-74.1,39.6,3
20190415,-77,39.7,9
20190415,-77.5,39.7,3
20190415,-76.9,39.7,6
20190415,-75.6,39.7,6
20190415,-75.5,39.7,6
20190415,-75.4,39.7,6
20190415,-75.3,39.7,9
20190415,-75.2,39.7,3
20190415,-74.8,39.7,3
20190415,-77,39.8,3
20190415,-76,39.8,3
20190415,-74,39.8,3
20190415,-80.4,39.8,3
20190415,-77.9,39.8,3
20190415,-77.8,39.8,3
20190415,-77.7,39.8,3
20190415,-77.4,39.8,1
20190415,-77.3,39.8,3
20190415,-77.1,39.8,6
20190415,-76.7,39.8,3
20190415,-76.6,39.8,3
20190415,-76.5,39.8,6
20190415,-76.1,39.8,3
20190415,-75.5,39.8,6
20190415,-75.3,39.8,6
20190415,-73.9,39.8,9
20190415,-73.8,39.8,9
20190415,-73.7,39.8,12
20190415,-76,39.9,6
20190415,-79.9,39.9,3
20190415,-77.7,39.9,6
20190415,-77.6,39.9,3
20190415,-77.4,39.9,1
20190415,-76.3,39.9,3
20190415,-76.1,39.9,3
20190415,-75.7,39.9,3
20190415,-74.7,39.9,9
20190415,-74.4,39.9,3
20190415,-74.3,39.9,6
20190415,-73.8,39.9,9
20190415,-73.7,39.9,18
20190415,-73.6,39.9,9
20190415,-73.5,39.9,3
20190415,-78,40.1,1
20190415,-75,40.1,3
20190415,-74,40.1,9
20190415,-77.9,40.1,2
20190415,-77.4,40.1,2
20190415,-74.6,40.1,3
20190415,-74.5,40.1,3
20190415,-74.2,40.1,3
20190415,-73.7,40.1,3
20190415,-73.6,40.1,9
20190415,-73.2,40.1,3
20190415,-72.7,40.1,1
20190415,-72.4,40.1,2
20190415,-73,40.2,3
20190415,-79.8,40.2,6
20190415,-79.6,40.2,6
20190415,-75.2,40.2,3
20190415,-74.8,40.2,6
20190415,-74.7,40.2,6
20190415,-74.6,40.2,6
20190415,-74.3,40.2,3
20190415,-74.2,40.2,3
20190415,-73.5,40.2,3
20190415,-73.1,40.2,3
20190415,-72.3,40.2,1
20190415,-78,40.3,2
20190415,-79.5,40.3,3
20190415,-77.8,40.3,4
20190415,-75.9,40.3,3
20190415,-75.2,40.3,12
20190415,-75.1,40.3,6
20190415,-74.9,40.3,6
20190415,-74.8,40.3,3
20190415,-74.7,40.3,3
20190415,-74.6,40.3,9
20190415,-74.5,40.3,3
20190415,-74.3,40.3,6
20190415,-79,40.4,1
20190415,-78,40.4,2
20190415,-75,40.4,3
20190415,-79.5,40.4,4
20190415,-77.9,40.4,1
20190415,-75.6,40.4,3
20190415,-75.5,40.4,6
20190415,-75.4,40.4,12
20190415,-75.3,40.4,3
20190415,-75.2,40.4,3
20190415,-74.7,40.4,12
20190415,-74.6,40.4,9
20190415,-74.5,40.4,6
20190415,-74.4,40.4,6
20190415,-74.3,40.4,9
20190415,-81.2,35.8,3
20190415,-80.3,35.8,3
20190415,-79.2,35.8,6
20190415,-78.8,35.8,6
20190415,-78.7,35.8,6
20190415,-80.3,35.9,3
20190415,-77.8,35.9,3
20190415,-81,36.1,6
20190415,-81.1,36.1,6
20190415,-80.9,36.1,3
20190415,-77.8,36.1,3
20190415,-77.7,36.1,3
20190415,-78,36.2,3
20190415,-78.4,36.2,3
20190415,-77.9,36.2,3
20190415,-78,36.3,3
20190415,-78.6,36.3,3
20190415,-78.5,36.3,3
20190415,-78.2,36.3,15
20190415,-77.9,36.3,3
20190415,-77.8,36.3,6
20190415,-78,36.4,12
20190415,-78.7,36.4,3
20190415,-78.6,36.4,3
20190415,-78.1,36.4,12
20190415,-77.9,36.4,10
20190415,-78,36.5,3
20190415,-78.4,36.5,3
20190415,-78.3,36.5,3
20190415,-77.9,36.5,12
20190415,-79.3,36.6,3
20190415,-78.3,36.6,6
20190415,-78.2,36.6,6
20190415,-78.2,36.7,6
20190415,-76.8,37.3,1
20190415,-76.7,37.3,1
20190415,-76.7,37.4,1
20190415,-76.6,37.4,1
20190415,-77.1,37.5,1
20190415,-76.7,37.5,1
20190415,-76.5,37.5,1
20190415,-76.4,37.5,1
20190415,-76.9,37.6,2
20190415,-76.7,37.6,1
20190415,-76.6,37.6,1
20190415,-76.4,37.6,1
20190415,-76.3,37.6,1
20190415,-76.8,37.7,4
20190415,-76.7,37.8,1
20190415,-77,37.9,3
20190415,-76.9,37.9,9
20190415,-76.8,37.9,3
20190415,-76.6,37.9,3
20190415,-76.5,37.9,3
20190415,-77,38.1,3
20190415,-77.5,38.1,12
20190415,-77.4,38.1,3
20190415,-76.5,38.1,3
20190415,-76.4,38.1,3
20190415,-76.3,38.1,3
20190415,-76.2,38.1,7
20190415,-75.5,38.1,1
20190415,-77,38.2,3
20190415,-76,38.2,1
20190415,-77.7,38.2,3
20190415,-77.6,38.2,27
20190415,-77.5,38.2,21
20190415,-77.4,38.2,24
20190415,-77.3,38.2,15
20190415,-77.2,38.2,9
20190415,-76.9,38.2,12
20190415,-76.4,38.2,3
20190415,-76.3,38.2,15
20190415,-76.2,38.2,6
20190415,-76.1,38.2,1
20190415,-75.4,38.2,2
20190415,-76,38.3,9
20190415,-77.7,38.3,3
20190415,-77.6,38.3,21
20190415,-77.5,38.3,9
20190415,-77.4,38.3,3
20190415,-77.3,38.3,12
20190415,-77.2,38.3,21
20190415,-76.7,38.3,3
20190415,-76.1,38.3,3
20190415,-75.9,38.3,1
20190415,-77.5,38.4,15
20190415,-77.4,38.4,30
20190415,-77.3,38.4,18
20190415,-77.2,38.4,18
20190415,-77.1,38.4,6
20190415,-76.7,38.4,3
20190415,-75.9,38.4,3
20190415,-78,38.5,3
20190415,-77,38.5,15
20190415,-78.2,38.5,6
20190415,-77.9,38.5,3
20190415,-77.4,38.5,6
20190415,-77.3,38.5,36
20190415,-77.2,38.5,18
20190415,-77.1,38.5,27
20190415,-76.9,38.5,9
20190415,-76.6,38.5,3
20190415,-76.5,38.5,3
20190415,-76.4,38.5,3
20190415,-78,38.6,3
20190415,-77,38.6,12
20190415,-78.3,38.6,4
20190415,-78.2,38.6,15
20190415,-78.1,38.6,9
20190415,-77.9,38.6,3
20190415,-77.4,38.6,3
20190415,-77.3,38.6,36
20190415,-77.2,38.6,15
20190415,-77.1,38.6,24
20190415,-76.9,38.6,9
20190415,-76.8,38.6,3
20190415,-76.7,38.6,3
20190415,-76.5,38.6,3
20190415,-76.4,38.6,6
20190415,-75.9,38.6,3
20190415,-75.8,38.6,3
20190415,-75.6,38.6,1
20190415,-78,38.7,6
20190415,-77,38.7,3
20190415,-78.3,38.7,4
20190415,-78.2,38.7,10
20190415,-77.6,38.7,3
20190415,-77.3,38.7,6
20190415,-77.2,38.7,12
20190415,-77.1,38.7,21
20190415,-76.9,38.7,6
20190415,-76.8,38.7,6
20190415,-76.7,38.7,3
20190415,-76.6,38.7,3
20190415,-76.5,38.7,6
20190415,-76.4,38.7,6
20190415,-76.3,38.7,3
20190415,-75.9,38.7,3
20190415,-120.7,38.7,1
20190415,-78,38.8,9
20190415,-77,38.8,6
20190415,-78.4,38.8,1
20190415,-78.2,38.8,3
20190415,-78.1,38.8,18
20190415,-77.9,38.8,3
20190415,-77.7,38.8,1
20190415,-77.1,38.8,15
20190415,-76.9,38.8,24
20190415,-76.8,38.8,3
20190415,-76.5,38.8,9
20190415,-76.4,38.8,3
20190415,-76.3,38.8,12
20190415,-74.2,40.4,3
20190415,-72.2,40.4,1
20190415,-79,40.5,1
20190415,-75,40.5,3
20190415,-77.8,40.5,2
20190415,-75.7,40.5,3
20190415,-75.6,40.5,3
20190415,-75.5,40.5,3
20190415,-75.4,40.5,3
20190415,-75.3,40.5,3
20190415,-75.2,40.5,3
20190415,-74.9,40.5,9
20190415,-74.8,40.5,9
20190415,-74.7,40.5,9
20190415,-74.6,40.5,15
20190415,-74.5,40.5,6
20190415,-74.4,40.5,12
20190415,-74.3,40.5,3
20190415,-75,40.6,6
20190415,-75.7,40.6,3
20190415,-75.6,40.6,6
20190415,-75.5,40.6,12
20190415,-75.4,40.6,6
20190415,-75.2,40.6,3
20190415,-74.9,40.6,3
20190415,-74.8,40.6,3
20190415,-74.7,40.6,9
20190415,-74.6,40.6,12
20190415,-74.5,40.6,9
20190415,-74.4,40.6,3
20190415,-77.3,40.7,2
20190415,-77.1,40.7,2
20190415,-75.4,40.7,3
20190415,-75.3,40.7,3
20190415,-75.1,40.7,9
20190415,-74.9,40.7,3
20190415,-74.4,40.7,1
20190415,-74.3,40.7,1
20190415,-74,40.8,3
20190415,-77.2,40.8,2
20190415,-74.3,40.8,3
20190415,-74.2,40.8,6
20190415,-74.1,40.8,3
20190415,-74,40.9,6
20190415,-74.1,40.9,18
20190415,-73.9,40.9,6
20190415,-73.8,40.9,3
20190415,-73.7,40.9,3
20190415,-73.5,40.9,6
20190415,-74,41.1,12
20190415,-74.6,41.1,9
20190415,-74.3,41.1,6
20190415,-74.2,41.1,3
20190415,-74.1,41.1,6
20190415,-73.9,41.1,12
20190415,-73.8,41.1,3
20190415,-73.5,41.1,6
20190415,-80.3,41.2,6
20190415,-74.5,41.2,12
20190415,-74.4,41.2,3
20190415,-74.3,41.2,3
20190415,-74.2,41.2,9
20190415,-73.9,41.2,3
20190415,-73.8,41.2,9
20190415,-73.7,41.2,3
20190415,-78.9,41.3,1
20190415,-77.9,41.3,2
20190415,-74.6,41.3,6
20190415,-74.5,41.3,3
20190415,-74.4,41.3,6
20190415,-74.3,41.3,6
20190415,-74.2,41.3,6
20190415,-73.8,41.3,6
20190415,-73.6,41.3,3
20190415,-111.9,41.3,2
20190415,-71,41.4,3
20190415,-112,41.4,2
20190415,-77.8,41.4,2
20190415,-77.7,41.4,1
20190415,-77.6,41.4,2
20190415,-70.9,41.4,6
20190415,-70.8,41.4,9
20190415,-70.7,41.4,9
20190415,-70.6,41.4,3
20190415,-70.5,41.4,3
20190415,-71,41.5,3
20190415,-77.3,41.5,2
20190415,-71.4,41.5,15
20190415,-71.3,41.5,9
20190415,-70.8,41.5,9
20190415,-70.7,41.5,15
20190415,-70.6,41.5,12
20190415,-70.5,41.5,3
20190415,-71,41.6,6
20190415,-112,41.6,1
20190415,-77.5,41.6,4
20190415,-77.4,41.6,2
20190415,-71.4,41.6,6
20190415,-71.3,41.6,9
20190415,-71.2,41.6,10
20190415,-71.1,41.6,9
20190415,-70.6,41.6,6
20190415,-70.5,41.6,6
20190415,-76,41.7,2
20190415,-71,41.7,18
20190415,-77.4,41.7,2
20190415,-77.3,41.7,2
20190415,-71.2,41.7,9
20190415,-71.1,41.7,12
20190415,-70.9,41.7,6
20190415,-70.5,41.7,3
20190415,-71,41.8,12
20190415,-75.5,41.8,1
20190415,-71.5,41.8,3
20190415,-71.2,41.8,3
20190415,-70.9,41.8,6
20190415,-70.8,41.8,9
20190415,-70.7,41.8,3
20190415,-73.9,41.9,1
20190415,-71.9,41.9,3
20190415,-71.7,41.9,6
20190415,-71.2,41.9,1
20190415,-70.9,41.9,3
20190415,-70.3,42.2,3
20190415,-70.2,42.2,3
20190415,-70.1,42.2,3
20190415,-74.1,42.3,1
20190415,-70.9,42.3,6
20190415,-70.7,42.3,7
20190415,-70.1,42.3,3
20190415,-69.9,42.3,3
20190415,-79.2,42.4,1
20190415,-75.6,42.4,1
20190415,-70.8,42.4,9
20190415,-70.7,42.4,13
20190415,-77,42.5,1
20190415,-78.1,42.5,1
20190415,-71.5,42.5,3
20190415,-70.6,42.5,3
20190415,-75.8,42.6,1
20190415,-75.6,42.6,1
20190415,-75.4,42.6,1
20190415,-70.8,42.6,3
20190415,-70.5,42.6,3
20190415,-70.1,42.6,6
20190415,-78.8,42.7,1
20190415,-78.6,42.7,1
20190415,-76.2,42.7,1
20190415,-70.1,42.7,3
20190415,-76,42.8,1
20190415,-78.7,42.8,1
20190415,-76.6,42.8,1
20190415,-76.5,42.8,1
20190415,-76.2,42.8,1
20190415,-76,42.9,2
20190415,-76.3,42.9,1
20190415,-75.9,42.9,1
20190415,-75.6,42.9,1
20190415,-76,43.1,1
20190415,-76,43.2,1
20190415,-76,43.3,1
20190415,-75.4,43.3,2
20190415,-76.1,43.4,1
20190415,-75.7,43.4,1
20190415,-75.4,43.4,1
20190415,-75.8,43.5,1
20190415,-69,45.9,1
20190415,-123.6,47.3,1
20190415,-123.7,47.4,1
20190415,-123.6,47.4,1
20190415,-82.9,28,3
20190415,-84.2,33,6
20190415,-84.1,33,3
20190415,-83.8,33,3
20190415,-83.7,33,6
20190415,-83.5,34,3
20190415,-82.8,35,1
20190415,-81.8,35,3
20190415,-81.7,35,6
20190415,-81.4,36,3
20190415,-81.2,36,3
20190415,-81.1,36,6
20190415,-77,38,3
20190415,-77.3,38,3
20190415,-77.2,38,6
20190415,-76.6,38,3
20190415,-76.5,38,6
20190415,-76.4,38,12
20190415,-76.3,38,6
20190415,-76.2,38,3
20190415,-75.6,38,1
20190415,-76,39,6
20190415,-77.9,39,6
20190415,-77.7,39,3
20190415,-76.7,39,6
20190415,-76.6,39,3
20190415,-76.5,39,3
20190415,-76.4,39,3
20190415,-76.3,39,3
20190415,-75.9,39,3
20190415,-76,40,3
20190415,-75,40,6
20190415,-74.8,40,3
20190415,-74.7,40,3
20190415,-74.5,40,3
20190415,-74.4,40,12
20190415,-74.3,40,3
20190415,-74.1,40,3
20190415,-73.7,40,6
20190415,-73.6,40,6
20190415,-73.2,40,3
20190415,-72.8,40,1
20190415,-74,41,9
20190415,-76.9,41,2
20190415,-76.8,41,1
20190415,-74.4,41,3
20190415,-74.3,41,6
20190415,-74.2,41,3
20190415,-74.1,41,6
20190415,-73.9,41,15
20190415,-76.8,42,1
20190415,-73.5,42,1
20190415,-71.8,42,6
20190415,-71.3,42,3
20190415,-76,43,1
20190415,-76.5,43,1
20190415,-76.3,43,1
20190415,-76.2,43,1
20190415,-76.1,43,1
20190415,-75.9,43,2
20190415,-81,25.7,3
20190415,-79.8,26.3,3
20190415,-79.7,26.4,3
20190415,-82.6,27.2,3
20190415,-82.5,27.2,3
20190415,-82.6,27.3,3
20190415,-82.4,27.3,3
20190415,-82.3,27.3,3
20190415,-82.2,27.3,3
20190415,-82.4,27.6,3
20190415,-82.2,27.6,6
20190415,-82.7,27.9,6
20190415,-81.5,27.9,3
20190415,-84.1,32.9,3
20190415,-83.9,32.9,3
20190415,-83.9,33.1,6
20190415,-84,33.2,3
20190415,-83.9,33.2,3
20190415,-83.9,33.3,3
20190415,-83.9,33.4,3
20190415,-83.8,33.4,10
20190415,-83.6,33.5,2
20190415,-83.5,33.5,3
20190415,-83.4,33.5,3
20190415,-83.4,33.6,4
20190415,-83.6,34.1,3
20190415,-117.8,34.3,1
20190415,-117.7,34.3,1
20190415,-117.6,34.3,8
20190415,-83,34.4,1
20190415,-117.9,34.4,1
20190415,-117.8,34.4,10
20190415,-117.7,34.4,8
20190415,-117.6,34.4,2
20190415,-81.4,34.7,3
20190415,-81.2,34.8,3
20190415,-80.7,34.9,3
20190415,-82.7,35.1,2
20190415,-81.6,35.1,6
20190415,-81.5,35.1,3
20190415,-79.1,35.3,6
20190415,-76.3,35.3,1
20190415,-81.2,35.4,6
20190415,-79.2,35.4,3
20190415,-82,35.5,1
20190415,-79,35.5,12
20190415,-80.9,35.5,3
20190415,-79.3,35.5,3
20190415,-79.1,35.5,3
20190415,-78.9,35.5,9
20190415,-79,35.6,6
20190415,-80.6,35.6,6
20190415,-79.4,35.6,6
20190415,-79.1,35.6,3
20190415,-78.9,35.6,6
20190415,-78.8,35.6,9
20190415,-78.7,35.6,3
20190415,-81.3,35.7,6
20190415,-81.2,35.7,3
20190415,-79.5,35.7,3
20190415,-78.8,35.7,3
20190415,-78.7,35.7,3
20190416,-112,41.4,1
20190416,-117.7,35.3,1
20190416,-117.6,34.4,3
20190416,-117.7,34.4,28
20190416,-117.8,34.4,31
20190416,-117.9,34.4,3
20190416,-109.2,42.9,1
20190416,-117.8,34.3,1
20190416,-117.6,34.2,1
20190416,-103.5,44,1
20190416,-103.2,44.1,1
20190416,-103.5,43.9,1
20190416,-117.6,34.3,14
20190417,-105.9,33.5,1
20190417,-117.8,34.3,2
20190417,-117.6,34.3,33
20190417,-117.9,34.4,4
20190417,-117.8,34.4,39
20190417,-117.7,34.4,36
20190417,-117.6,34.4,4
20190417,-106.5,35.2,4
20190417,-106.5,35.4,1
20190417,-101.3,35.4,1
20190417,-100.7,35.5,1
20190417,-97.9,37.1,2
20190417,-94.4,39.1,2
20190417,-103.1,39.5,1
20190417,-102.6,39.9,1
20190417,-94.3,41.4,1
20190417,-103.5,43.9,1
20190417,-93.2,44.1,2
20190417,-93.2,44.2,2
20190417,-93.8,44.4,6
20190417,-88.1,44.4,1
20190417,-92,44.7,2
20190417,-91.9,44.7,2
20190417,-105.9,33.4,11
20190417,-135.7,57.1,1
20190417,-106.6,33.1,1
20190417,-105.9,32.9,1
20190417,-106.5,32.9,1
20190417,-110.5,32.2,1
20190417,-110.6,32.2,2
20190417,-106.5,31.9,1
20190417,-66,18.2,1
20190417,-94.4,39,2
20190417,-94.5,39,4
20190417,-94.6,39,8
20190417,-106.6,33,1
20190417,-105.9,33.3,1
20190418,-95.2,30.3,1
20190418,-95.1,30.3,1
20190418,-90.8,30.3,4
20190418,-90.7,30.3,2
20190418,-100.2,30.3,1
20190418,-98.9,30.4,1
20190418,-98.1,35.3,4
20190418,-97.9,35.3,2
20190418,-97.6,35.3,1
20190418,-97.5,35.3,1
20190418,-97.4,35.3,1
20190418,-98.1,35.4,2
20190418,-97.9,35.4,10
20190418,-97.8,35.4,6
20190418,-97.6,35.4,2
20190418,-90.7,30.5,2
20190418,-90.6,30.5,4
20190418,-90.5,30.5,2
20190418,-100.4,30.5,1
20190418,-96,30.6,2
20190418,-94,30.6,2
20190418,-99.9,30.6,1
20190418,-96.1,30.6,2
20190418,-95.8,30.6,2
20190418,-95.6,30.6,2
20190418,-95.4,30.6,6
20190418,-90.9,30.6,2
20190418,-90.7,30.6,2
20190418,-90.6,30.6,2
20190418,-90.5,30.6,2
20190418,-90.4,30.6,4
20190418,-90.2,30.6,2
20190418,-90.1,30.6,2
20190418,-100,30.7,2
20190418,-96,30.7,4
20190418,-90,30.7,10
20190418,-99.9,30.7,1
20190418,-95.6,30.7,2
20190418,-95.3,30.7,4
20190418,-93.9,30.7,1
20190418,-90.8,30.7,4
20190418,-90.7,30.7,6
20190418,-90.6,30.7,8
20190418,-90.5,30.7,4
20190418,-90.3,30.7,4
20190418,-90.2,30.7,4
20190418,-90.1,30.7,10
20190418,-89.9,30.7,2
20190418,-90,30.8,1
20190418,-98.3,30.8,1
20190418,-95.5,30.8,4
20190418,-95.3,30.8,4
20190418,-93.2,30.8,1
20190418,-90.7,30.8,2
20190418,-90.6,30.8,3
20190418,-90.5,30.8,4
20190418,-90.4,30.8,5
20190418,-90.3,30.8,9
20190418,-90.2,30.8,4
20190418,-90.1,30.8,8
20190418,-89.8,30.8,1
20190418,-90,30.9,2
20190418,-93.7,30.9,1
20190418,-93.6,30.9,2
20190418,-90.4,30.9,1
20190418,-89.9,30.9,1
20190418,-90,31.1,1
20190418,-98.2,31.1,1
20190418,-97.7,31.1,1
20190418,-97.5,31.1,1
20190418,-93.5,31.1,2
20190418,-93.4,31.1,1
20190418,-90.3,31.1,1
20190418,-90.1,31.1,3
20190418,-89.9,31.1,3
20190418,-89.8,31.1,1
20190418,-89.7,31.1,2
20190418,-89.2,31.1,1
20190418,-98,31.2,1
20190418,-98.2,31.2,1
20190418,-98.1,31.2,2
20190418,-97.9,31.2,2
20190418,-97.8,31.2,2
20190418,-97.5,31.2,2
20190418,-97.3,31.2,1
20190418,-89.9,31.2,1
20190418,-89.8,31.2,1
20190418,-89.7,31.2,1
20190418,-98.1,31.3,2
20190418,-93.7,31.4,1
20190418,-90.3,31.4,1
20190418,-90.1,31.4,1
20190418,-89.9,31.4,1
20190418,-89.6,31.4,1
20190418,-94,31.5,2
20190418,-90.3,31.5,2
20190418,-90.2,31.5,1
20190418,-90.1,31.5,1
20190418,-89.9,31.5,2
20190418,-89.8,31.5,2
20190418,-89.7,31.5,1
20190418,-89.5,31.5,2
20190418,-90,31.6,1
20190418,-93.9,31.6,1
20190418,-93.8,31.6,2
20190418,-93.7,31.6,1
20190418,-92.7,31.6,1
20190418,-90.3,31.6,1
20190418,-89.8,31.6,1
20190418,-89.6,31.6,1
20190418,-97,31.7,1
20190418,-97.4,31.7,3
20190418,-97.3,31.7,3
20190418,-97.2,31.7,3
20190418,-93.8,31.7,1
20190418,-93.7,31.7,1
20190418,-93.6,31.7,1
20190418,-93.5,31.7,1
20190418,-93.4,31.7,1
20190418,-92.7,31.7,1
20190418,-97.4,31.8,1
20190418,-97.3,31.8,2
20190418,-97.1,31.8,2
20190418,-93.7,31.8,2
20190418,-93.5,31.8,1
20190418,-93.3,31.8,1
20190418,-92.7,31.8,1
20190418,-97,31.9,1
20190418,-97.3,31.9,1
20190418,-97.2,31.9,1
20190418,-93.4,31.9,1
20190418,-93.3,31.9,2
20190418,-93.1,31.9,1
20190418,-92.5,31.9,1
20190418,-92.4,31.9,1
20190418,-93,32.1,1
20190418,-98.5,32.1,1
20190418,-98.4,32.1,1
20190418,-98.3,32.1,1
20190418,-96.9,32.1,2
20190418,-96.8,32.1,1
20190418,-96.7,32.1,1
20190418,-93.1,32.1,1
20190418,-92.9,32.1,1
20190418,-90.5,32.1,1
20190418,-89.8,32.1,1
20190418,-98.6,32.2,1
20190418,-98.5,32.2,2
20190418,-98.4,32.2,2
20190418,-98.3,32.2,2
20190418,-97.1,32.2,2
20190418,-96.8,32.2,3
20190418,-96.6,32.2,3
20190418,-90.6,32.2,1
20190418,-90.5,32.2,1
20190418,-97,32.3,2
20190418,-98.6,32.3,1
20190418,-97.2,32.3,2
20190418,-96.8,32.3,2
20190418,-96.6,32.3,5
20190418,-96.5,32.3,6
20190418,-98.2,32.4,3
20190418,-97.3,32.4,2
20190418,-97.2,32.4,2
20190418,-96.7,32.4,4
20190418,-96.6,32.4,14
20190418,-96.5,32.4,6
20190418,-96.4,32.4,2
20190418,-89.6,32.4,1
20190418,-96.6,32.5,6
20190418,-96.5,32.5,8
20190418,-96.4,32.5,2
20190418,-96.9,32.6,2
20190418,-96.4,32.6,8
20190418,-96.3,32.6,6
20190418,-96.2,32.6,4
20190418,-96.4,32.7,4
20190418,-96,32.8,2
20190418,-96.7,32.8,2
20190418,-96.2,32.8,2
20190418,-96.1,32.8,2
20190418,-96,32.9,2
20190418,-96.8,32.9,2
20190418,-96.7,32.9,2
20190418,-96.6,32.9,2
20190418,-96.3,32.9,2
20190418,-96.2,32.9,2
20190418,-105.8,32.9,1
20190418,-97.3,33.1,2
20190418,-97.2,33.1,1
20190418,-97,33.2,2
20190418,-97.9,33.2,2
20190418,-97.8,33.2,15
20190418,-97.7,33.2,5
20190418,-97.3,33.2,1
20190418,-97.2,33.2,6
20190418,-96.3,33.2,2
20190418,-96,33.3,2
20190418,-97.8,33.3,17
20190418,-97.7,33.3,25
20190418,-97.6,33.3,11
20190418,-97.5,33.3,10
20190418,-97.4,33.3,2
20190418,-97,33.4,1
20190418,-97.7,33.4,2
20190418,-97.6,33.4,4
20190418,-97.5,33.4,2
20190418,-97.1,33.4,4
20190418,-105.9,33.4,1
20190418,-97,33.5,2
20190418,-97.7,33.5,6
20190418,-97.6,33.5,8
20190418,-97.1,33.5,2
20190418,-96.8,33.5,2
20190418,-96.7,33.5,2
20190418,-97,33.6,2
20190418,-97.4,33.6,10
20190418,-97.3,33.6,4
20190418,-97.1,33.6,4
20190418,-96.7,33.6,2
20190418,-97,33.7,4
20190418,-97.5,33.7,2
20190418,-97.4,33.7,8
20190418,-97.3,33.7,8
20190418,-97.2,33.7,2
20190418,-97.1,33.7,2
20190418,-96.8,33.7,4
20190418,-96.7,33.7,2
20190418,-96.6,33.7,4
20190418,-97,33.8,2
20190418,-97.4,33.8,4
20190418,-97.3,33.8,6
20190418,-97.2,33.8,8
20190418,-97.1,33.8,8
